"customer_ID";"Age";"annual_income(USD)";"education_Basic";"education_2n Cycle";"education_Graduation";"education_Master";"education_PhD";"marital_Single";"marital_Married";"marital_Together";"marital_Divorced";"marital_Widow";"Kids_per_home";"Teens_per_home";"Customer_Days";"customer_years";"Education";"Marital_Status";"Age_group";"Income_bracket";"customer_months"
739;46;40049;0;0;1;0;0;0;1;0;0;0;0;1;2736;7;"Graduation";"Married";"45-54";"Middle Income";91
740;50;64413;0;0;0;0;1;0;0;1;0;0;0;1;2491;6;"PhD";"Together";"45-54";"Upper Middle";83
741;52;42564;0;0;0;0;1;0;0;0;1;0;0;1;2702;7;"PhD";"Divorced";"45-54";"Middle Income";90
742;44;36283;0;0;1;0;0;0;0;1;0;0;1;1;2235;6;"Graduation";"Together";"35-44";"Middle Income";74
743;38;23616;0;1;0;0;0;1;0;0;0;0;1;0;2748;7;"2n_Cycle";"Single";"35-44";"Low Income";91
744;56;58308;0;0;0;1;0;1;0;0;0;0;0;1;2692;7;"Masters";"Single";"55-65";"Middle Income";89
745;39;19419;0;0;1;0;0;0;1;0;0;0;1;0;2755;7;"Graduation";"Married";"35-44";"Low Income";91
746;31;21474;0;0;1;0;0;1;0;0;0;0;1;0;2241;6;"Graduation";"Single";"25-34";"Low Income";74
747;53;66825;0;0;1;0;0;0;0;1;0;0;0;0;2509;6;"Graduation";"Together";"45-54";"Upper Middle";83
748;39;36959;0;0;0;1;0;0;1;0;0;0;1;0;2429;6;"Masters";"Married";"35-44";"Middle Income";80
749;60;82504;0;1;0;0;0;0;1;0;0;0;0;0;2496;6;"2n_Cycle";"Married";"55-65";"Upper Middle";83
750;70;16813;0;0;1;0;0;1;0;0;0;0;0;0;2504;6;"Graduation";"Single";"65+";"Low Income";83
751;44;53858;0;0;1;0;0;0;1;0;0;0;0;1;2756;7;"Graduation";"Married";"35-44";"Middle Income";91
752;44;46106;0;0;0;1;0;0;0;1;0;0;1;1;2208;6;"Masters";"Together";"35-44";"Middle Income";73
753;49;60504;0;0;0;0;1;1;0;0;0;0;0;1;2301;6;"PhD";"Single";"45-54";"Upper Middle";76
754;50;81205;0;0;1;0;0;0;0;1;0;0;0;0;2326;6;"Graduation";"Together";"45-54";"Upper Middle";77
755;29;61618;0;1;0;0;0;1;0;0;0;0;0;0;2797;7;"2n_Cycle";"Single";"25-34";"Upper Middle";93
756;65;66465;0;0;0;0;1;0;1;0;0;0;0;1;2615;7;"PhD";"Married";"55-65";"Upper Middle";87
757;47;57100;0;0;1;0;0;0;0;1;0;0;0;0;2366;6;"Graduation";"Together";"45-54";"Middle Income";78
758;43;61996;0;0;0;0;1;0;1;0;0;0;0;1;2673;7;"PhD";"Married";"35-44";"Upper Middle";89
759;64;55284;0;0;0;1;0;1;0;0;0;0;0;1;2711;7;"Masters";"Single";"55-65";"Middle Income";90
760;51;14045;0;0;1;0;0;0;1;0;0;0;1;0;2313;6;"Graduation";"Married";"45-54";"Low Income";77
761;44;16927;0;0;0;0;1;0;1;0;0;0;1;1;2663;7;"PhD";"Married";"35-44";"Low Income";88
762;42;61346;0;0;0;1;0;0;0;1;0;0;1;0;2425;6;"Masters";"Together";"35-44";"Upper Middle";80
763;57;22419;0;0;1;0;0;0;1;0;0;0;0;0;2596;7;"Graduation";"Married";"55-65";"Low Income";86
764;57;49980;0;0;1;0;0;1;0;0;0;0;0;1;2408;6;"Graduation";"Single";"55-65";"Middle Income";80
765;33;46923;0;0;1;0;0;1;0;0;0;0;1;0;2835;7;"Graduation";"Single";"25-34";"Middle Income";94
766;42;51267;0;0;1;0;0;0;1;0;0;0;1;1;2402;6;"Graduation";"Married";"35-44";"Middle Income";80
767;62;74250;0;0;0;0;1;0;0;1;0;0;0;0;2313;6;"PhD";"Together";"55-65";"Upper Middle";77
768;40;15072;0;0;1;0;0;0;1;0;0;0;2;0;2574;7;"Graduation";"Married";"35-44";"Low Income";85
769;29;26868;1;0;0;0;0;1;0;0;0;0;1;0;2219;6;"Basic";"Single";"25-34";"Low Income";73
770;52;51287;0;0;1;0;0;0;1;0;0;0;1;1;2248;6;"Graduation";"Married";"45-54";"Middle Income";74
771;51;58917;0;0;1;0;0;0;0;1;0;0;1;2;2621;7;"Graduation";"Together";"45-54";"Middle Income";87
772;58;75072;0;0;1;0;0;0;0;1;0;0;0;1;2681;7;"Graduation";"Together";"55-65";"Upper Middle";89
773;46;49166;0;0;1;0;0;1;0;0;0;0;0;1;2540;6;"Graduation";"Single";"45-54";"Middle Income";84
774;53;35441;0;0;1;0;0;0;1;0;0;0;1;1;2659;7;"Graduation";"Married";"45-54";"Middle Income";88
775;48;55260;0;0;0;0;1;1;0;0;0;0;0;1;2723;7;"PhD";"Single";"45-54";"Middle Income";90
776;71;81698;0;0;0;1;0;0;1;0;0;0;0;0;2394;6;"Masters";"Married";"65+";"Upper Middle";79
777;50;13260;0;0;1;0;0;0;1;0;0;0;1;1;2469;6;"Graduation";"Married";"45-54";"Low Income";82
778;64;71391;0;0;1;0;0;0;1;0;0;0;0;1;2616;7;"Graduation";"Married";"55-65";"Upper Middle";87
779;42;43783;0;0;0;1;0;0;1;0;0;0;1;0;2190;5;"Masters";"Married";"35-44";"Middle Income";73
780;77;75865;0;0;0;0;1;0;1;0;0;0;0;0;2249;6;"PhD";"Married";"65+";"Upper Middle";74
781;48;49494;0;0;0;1;0;1;0;0;0;0;1;0;2589;7;"Masters";"Single";"45-54";"Middle Income";86
782;68;43462;0;0;1;0;0;0;0;1;0;0;1;1;2814;7;"Graduation";"Together";"65+";"Middle Income";93
783;44;40780;0;0;1;0;0;0;0;0;1;0;0;1;2818;7;"Graduation";"Divorced";"35-44";"Middle Income";93
784;45;19789;0;1;0;0;0;0;0;1;0;0;1;0;2380;6;"2n_Cycle";"Together";"35-44";"Low Income";79
785;40;81702;0;0;1;0;0;0;0;0;1;0;0;0;2803;7;"Graduation";"Divorced";"35-44";"Upper Middle";93
786;55;59754;0;0;1;0;0;0;1;0;0;0;0;1;2734;7;"Graduation";"Married";"45-54";"Middle Income";91
787;54;47472;0;0;0;0;1;0;0;1;0;0;1;1;2445;6;"PhD";"Together";"45-54";"Middle Income";81
788;64;64090;0;0;1;0;0;0;0;1;0;0;0;1;2485;6;"Graduation";"Together";"55-65";"Upper Middle";82
789;63;82347;0;1;0;0;0;0;1;0;0;0;0;0;2759;7;"2n_Cycle";"Married";"55-65";"Upper Middle";91
790;68;28457;0;1;0;0;0;0;0;0;0;1;0;0;2768;7;"2n_Cycle";"Widow";"65+";"Low Income";92
791;43;85072;0;0;1;0;0;1;0;0;0;0;0;0;2240;6;"Graduation";"Single";"35-44";"Upper Middle";74
792;62;78331;0;0;1;0;0;0;0;0;1;0;0;1;2316;6;"Graduation";"Divorced";"55-65";"Upper Middle";77
793;54;30843;0;0;0;0;1;0;0;1;0;0;1;1;2193;6;"PhD";"Together";"45-54";"Middle Income";73
794;65;51124;0;0;0;1;0;1;0;0;0;0;1;1;2352;6;"Masters";"Single";"55-65";"Middle Income";78
795;41;72063;0;0;1;0;0;0;1;0;0;0;0;1;2520;6;"Graduation";"Married";"35-44";"Upper Middle";84
796;59;86429;0;0;1;0;0;1;0;0;0;0;0;0;2379;6;"Graduation";"Single";"55-65";"Upper Middle";79
797;46;46374;0;0;0;0;1;0;1;0;0;0;0;1;2263;6;"PhD";"Married";"45-54";"Middle Income";75
798;68;53700;0;0;1;0;0;1;0;0;0;0;0;1;2840;7;"Graduation";"Single";"65+";"Middle Income";94
799;42;54880;0;0;0;0;1;1;0;0;0;0;1;0;2644;7;"PhD";"Single";"35-44";"Middle Income";88
800;41;60474;0;0;1;0;0;1;0;0;0;0;0;1;2613;7;"Graduation";"Single";"35-44";"Upper Middle";87
801;59;46524;0;0;1;0;0;1;0;0;0;0;0;1;2609;7;"Graduation";"Single";"55-65";"Middle Income";86
802;47;38576;0;0;0;1;0;0;1;0;0;0;0;1;2276;6;"Masters";"Married";"45-54";"Middle Income";75
803;49;45684;0;0;1;0;0;0;0;0;0;1;1;0;2368;6;"Graduation";"Widow";"45-54";"Middle Income";78
804;47;59041;0;0;1;0;0;0;1;0;0;0;1;1;2212;6;"Graduation";"Married";"45-54";"Middle Income";73
805;58;45183;0;0;0;1;0;1;0;0;0;0;0;0;2684;7;"Masters";"Single";"55-65";"Middle Income";89
806;35;55357;0;0;1;0;0;0;1;0;0;0;2;0;2654;7;"Graduation";"Married";"25-34";"Middle Income";88
807;75;62847;0;0;0;1;0;0;0;1;0;0;0;0;2689;7;"Masters";"Together";"65+";"Upper Middle";89
808;63;54237;0;0;0;0;1;0;0;0;1;0;0;1;2587;7;"PhD";"Divorced";"55-65";"Middle Income";86
809;67;80812;0;0;1;0;0;0;0;1;0;0;0;0;2444;6;"Graduation";"Together";"65+";"Upper Middle";81
810;41;24401;0;0;0;1;0;0;0;1;0;0;0;0;2826;7;"Masters";"Together";"35-44";"Low Income";94
811;53;70647;0;0;1;0;0;0;0;0;1;0;0;1;2805;7;"Graduation";"Divorced";"45-54";"Upper Middle";93
812;72;34469;0;0;0;0;1;0;1;0;0;0;1;1;2215;6;"PhD";"Married";"65+";"Middle Income";73
813;58;52597;0;0;0;0;1;1;0;0;0;0;0;1;2212;6;"PhD";"Single";"55-65";"Middle Income";73
814;60;46779;0;1;0;0;0;0;0;0;0;1;1;1;2511;6;"2n_Cycle";"Widow";"55-65";"Middle Income";83
815;55;4861;0;0;1;0;0;0;0;0;1;0;0;0;2166;5;"Graduation";"Divorced";"45-54";"Very Low Income";72
816;68;35704;0;0;1;0;0;0;1;0;0;0;1;1;2336;6;"Graduation";"Married";"65+";"Middle Income";77
817;66;70421;0;0;0;0;1;0;1;0;0;0;0;1;2160;5;"PhD";"Married";"65+";"Upper Middle";72
818;41;33462;0;0;0;1;0;0;0;0;1;0;1;0;2485;6;"Masters";"Divorced";"35-44";"Middle Income";82
819;46;47889;0;0;1;0;0;0;0;1;0;0;1;0;2335;6;"Graduation";"Together";"45-54";"Middle Income";77
820;70;80763;0;0;1;0;0;0;1;0;0;0;0;0;2477;6;"Graduation";"Married";"65+";"Upper Middle";82
821;35;70596;0;0;1;0;0;1;0;0;0;0;0;0;2791;7;"Graduation";"Single";"25-34";"Upper Middle";93
822;46;65352;0;0;0;0;1;0;1;0;0;0;0;1;2471;6;"PhD";"Married";"45-54";"Upper Middle";82
823;46;42557;0;0;1;0;0;0;1;0;0;0;0;1;2828;7;"Graduation";"Married";"45-54";"Middle Income";94
824;42;82170;0;0;0;0;1;0;1;0;0;0;0;0;2375;6;"PhD";"Married";"35-44";"Upper Middle";79
825;69;53312;0;0;0;0;1;0;1;0;0;0;0;0;2483;6;"PhD";"Married";"65+";"Middle Income";82
826;55;57236;0;0;0;0;1;0;1;0;0;0;1;1;2268;6;"PhD";"Married";"45-54";"Middle Income";75
827;51;75759;0;0;1;0;0;0;1;0;0;0;0;0;2406;6;"Graduation";"Married";"45-54";"Upper Middle";80
828;68;72228;0;0;1;0;0;1;0;0;0;0;0;0;2738;7;"Graduation";"Single";"65+";"Upper Middle";91
829;75;63285;0;0;1;0;0;0;0;0;0;1;0;0;2395;6;"Graduation";"Widow";"65+";"Upper Middle";79
830;44;79689;0;1;0;0;0;1;0;0;0;0;0;0;2572;7;"2n_Cycle";"Single";"35-44";"Upper Middle";85
831;60;76045;0;0;0;0;1;1;0;0;0;0;0;0;2385;6;"PhD";"Single";"55-65";"Upper Middle";79
832;41;61825;0;0;1;0;0;1;0;0;0;0;0;1;2485;6;"Graduation";"Single";"35-44";"Upper Middle";82
833;51;41021;0;0;0;1;0;0;0;1;0;0;1;0;2705;7;"Masters";"Together";"45-54";"Middle Income";90
834;64;35340;0;0;0;0;1;0;0;0;0;1;1;1;2159;5;"PhD";"Widow";"55-65";"Middle Income";71
835;33;67605;0;0;1;0;0;0;0;1;0;0;0;0;2614;7;"Graduation";"Together";"25-34";"Upper Middle";87
836;34;45921;0;0;0;0;1;0;1;0;0;0;0;0;2270;6;"PhD";"Married";"25-34";"Middle Income";75
837;66;85683;0;0;1;0;0;0;0;0;1;0;0;0;2259;6;"Graduation";"Divorced";"65+";"Upper Middle";75
838;46;21255;0;0;0;1;0;0;0;1;0;0;1;0;2318;6;"Masters";"Together";"45-54";"Low Income";77
839;68;50870;0;0;0;0;1;0;1;0;0;0;0;1;2169;5;"PhD";"Married";"65+";"Middle Income";72
840;45;40233;0;0;0;0;1;0;1;0;0;0;0;1;2417;6;"PhD";"Married";"35-44";"Middle Income";80
841;39;42162;0;0;1;0;0;0;0;1;0;0;1;0;2381;6;"Graduation";"Together";"35-44";"Middle Income";79
842;54;37758;0;0;1;0;0;0;0;1;0;0;1;1;2792;7;"Graduation";"Together";"45-54";"Middle Income";93
843;48;24884;0;1;0;0;0;0;1;0;0;0;1;0;2736;7;"2n_Cycle";"Married";"45-54";"Low Income";91
844;46;65463;0;1;0;0;0;0;1;0;0;0;1;0;2309;6;"2n_Cycle";"Married";"45-54";"Upper Middle";76
845;39;42021;0;0;0;1;0;0;0;1;0;0;1;0;2826;7;"Masters";"Together";"35-44";"Middle Income";94
846;31;85710;0;1;0;0;0;0;1;0;0;0;0;0;2579;7;"2n_Cycle";"Married";"25-34";"Upper Middle";85
847;62;79803;0;0;1;0;0;0;0;0;1;0;0;1;2186;5;"Graduation";"Divorced";"55-65";"Upper Middle";72
848;49;42835;0;0;0;1;0;0;0;0;1;0;1;1;2523;6;"Masters";"Divorced";"45-54";"Middle Income";84
849;31;64449;0;0;1;0;0;1;0;0;0;0;1;0;2290;6;"Graduation";"Single";"25-34";"Upper Middle";76
850;64;54450;0;0;1;0;0;0;0;1;0;0;1;1;2812;7;"Graduation";"Together";"55-65";"Middle Income";93
851;37;39922;0;0;1;0;0;0;1;0;0;0;1;0;2659;7;"Graduation";"Married";"35-44";"Middle Income";88
852;66;64587;0;0;1;0;0;0;0;0;1;0;1;1;2166;5;"Graduation";"Divorced";"65+";"Upper Middle";72
853;71;62845;0;0;0;1;0;0;1;0;0;0;1;1;2795;7;"Masters";"Married";"65+";"Upper Middle";93
854;51;23228;0;0;1;0;0;0;0;1;0;0;1;0;2313;6;"Graduation";"Together";"45-54";"Low Income";77
855;34;80910;0;1;0;0;0;1;0;0;0;0;0;0;2765;7;"2n_Cycle";"Single";"25-34";"Upper Middle";92
856;66;57744;0;0;0;0;1;0;1;0;0;0;0;1;2388;6;"PhD";"Married";"65+";"Middle Income";79
857;51;44602;0;0;0;1;0;0;0;1;0;0;1;1;2293;6;"Masters";"Together";"45-54";"Middle Income";76
858;38;27590;0;0;0;1;0;0;0;1;0;0;1;0;2591;7;"Masters";"Together";"35-44";"Low Income";86
859;34;26576;0;0;1;0;0;1;0;0;0;0;1;0;2783;7;"Graduation";"Single";"25-34";"Low Income";92
860;55;60161;0;1;0;0;0;0;0;0;1;0;0;1;2773;7;"2n_Cycle";"Divorced";"45-54";"Upper Middle";92
861;62;65196;0;0;1;0;0;0;0;1;0;0;0;2;2498;6;"Graduation";"Together";"55-65";"Upper Middle";83
862;64;86424;0;0;0;1;0;1;0;0;0;0;0;0;2244;6;"Masters";"Single";"55-65";"Upper Middle";74
863;55;66480;0;0;1;0;0;0;1;0;0;0;1;1;2188;5;"Graduation";"Married";"45-54";"Upper Middle";72
864;42;17117;0;1;0;0;0;0;0;1;0;0;1;0;2687;7;"2n_Cycle";"Together";"35-44";"Low Income";89
865;40;50183;0;0;1;0;0;0;1;0;0;0;1;1;2163;5;"Graduation";"Married";"35-44";"Middle Income";72
866;48;24762;0;0;1;0;0;1;0;0;0;0;1;0;2298;6;"Graduation";"Single";"45-54";"Low Income";76
867;45;35797;0;0;1;0;0;0;1;0;0;0;0;1;2780;7;"Graduation";"Married";"35-44";"Middle Income";92
868;65;59925;0;0;1;0;0;0;0;1;0;0;0;1;2735;7;"Graduation";"Together";"55-65";"Middle Income";91
869;55;44375;0;0;1;0;0;0;1;0;0;0;0;1;2257;6;"Graduation";"Married";"45-54";"Middle Income";75
870;42;47025;0;1;0;0;0;0;1;0;0;0;0;1;2449;6;"2n_Cycle";"Married";"35-44";"Middle Income";81
871;67;39722;0;0;1;0;0;0;1;0;0;0;0;1;2284;6;"Graduation";"Married";"65+";"Middle Income";76
872;41;56775;0;0;1;0;0;0;1;0;0;0;0;1;2702;7;"Graduation";"Married";"35-44";"Middle Income";90
873;62;15056;1;0;0;0;0;1;0;0;0;0;1;1;2581;7;"Basic";"Single";"55-65";"Low Income";86
874;33;42000;0;0;0;0;1;1;0;0;0;0;0;0;2694;7;"PhD";"Single";"25-34";"Middle Income";89
875;52;70566;0;0;1;0;0;1;0;0;0;0;0;1;2425;6;"Graduation";"Single";"45-54";"Upper Middle";80
876;55;59594;0;0;1;0;0;0;1;0;0;0;0;1;2776;7;"Graduation";"Married";"45-54";"Middle Income";92
877;62;46610;0;0;1;0;0;0;0;1;0;0;0;0;2505;6;"Graduation";"Together";"55-65";"Middle Income";83
878;77;57513;0;0;0;0;1;0;0;0;0;1;0;0;2517;6;"PhD";"Widow";"65+";"Middle Income";83
879;49;26954;0;0;1;0;0;1;0;0;0;0;1;0;2211;6;"Graduation";"Single";"45-54";"Low Income";73
880;26;80685;0;0;1;0;0;0;0;1;0;0;0;0;2835;7;"Graduation";"Together";"25-34";"Upper Middle";94
881;66;76773;0;0;1;0;0;0;0;0;1;0;0;0;2648;7;"Graduation";"Divorced";"65+";"Upper Middle";88
882;54;78420;0;0;0;0;1;1;0;0;0;0;0;0;2524;6;"PhD";"Single";"45-54";"Upper Middle";84
883;35;22327;0;0;1;0;0;1;0;0;0;0;1;0;2490;6;"Graduation";"Single";"25-34";"Low Income";83
884;46;40344;0;0;0;0;1;0;1;0;0;0;0;1;2418;6;"PhD";"Married";"45-54";"Middle Income";80
885;61;54753;0;0;1;0;0;0;0;1;0;0;0;1;2449;6;"Graduation";"Together";"55-65";"Middle Income";81
886;55;44393;0;0;1;0;0;0;1;0;0;0;1;1;2470;6;"Graduation";"Married";"45-54";"Middle Income";82
887;45;83829;0;0;1;0;0;0;0;0;1;0;0;0;2423;6;"Graduation";"Divorced";"35-44";"Upper Middle";80
888;48;62710;0;0;1;0;0;0;1;0;0;0;0;1;2561;7;"Graduation";"Married";"45-54";"Upper Middle";85
889;33;7500;0;0;1;0;0;0;1;0;0;0;0;0;2695;7;"Graduation";"Married";"25-34";"Very Low Income";89
890;47;35860;0;0;0;0;1;0;0;0;1;0;1;1;2200;6;"PhD";"Divorced";"45-54";"Middle Income";73
891;68;62000;0;0;0;0;1;1;0;0;0;0;0;1;2467;6;"PhD";"Single";"65+";"Upper Middle";82
892;45;36627;0;0;1;0;0;0;0;0;1;0;2;0;2500;6;"Graduation";"Divorced";"35-44";"Middle Income";83
893;42;75437;0;0;1;0;0;0;0;1;0;0;0;0;2391;6;"Graduation";"Together";"35-44";"Upper Middle";79
894;43;55842;0;0;0;1;0;0;1;0;0;0;0;1;2196;6;"Masters";"Married";"35-44";"Middle Income";73
895;56;68142;0;0;1;0;0;0;0;1;0;0;0;1;2828;7;"Graduation";"Together";"55-65";"Upper Middle";94
896;47;52845;0;0;1;0;0;0;1;0;0;0;1;0;2479;6;"Graduation";"Married";"45-54";"Middle Income";82
897;47;73926;0;0;1;0;0;0;0;1;0;0;0;0;2643;7;"Graduation";"Together";"45-54";"Upper Middle";88
898;37;81698;0;1;0;0;0;1;0;0;0;0;0;0;2644;7;"2n_Cycle";"Single";"35-44";"Upper Middle";88
899;52;48985;0;1;0;0;0;0;1;0;0;0;0;1;2518;6;"2n_Cycle";"Married";"45-54";"Middle Income";83
900;50;20587;0;0;1;0;0;1;0;0;0;0;1;0;2208;6;"Graduation";"Single";"45-54";"Low Income";73
901;58;31497;0;0;0;0;1;0;0;1;0;0;0;1;2729;7;"PhD";"Together";"55-65";"Middle Income";90
902;28;75114;0;0;1;0;0;0;0;1;0;0;0;0;2393;6;"Graduation";"Together";"25-34";"Upper Middle";79
903;41;54210;0;1;0;0;0;0;1;0;0;0;0;1;2564;7;"2n_Cycle";"Married";"35-44";"Middle Income";85
904;64;46086;0;0;1;0;0;0;0;0;1;0;0;1;2397;6;"Graduation";"Divorced";"55-65";"Middle Income";79
905;31;38683;0;1;0;0;0;0;0;1;0;0;1;0;2792;7;"2n_Cycle";"Together";"25-34";"Middle Income";93
906;56;65526;0;0;0;0;1;0;1;0;0;0;0;1;2238;6;"PhD";"Married";"55-65";"Upper Middle";74
907;64;78028;0;0;0;0;1;0;0;0;0;1;0;1;2816;7;"PhD";"Widow";"55-65";"Upper Middle";93
908;48;22063;0;0;1;0;0;0;1;0;0;0;1;0;2484;6;"Graduation";"Married";"45-54";"Low Income";82
909;33;95169;0;0;0;0;1;1;0;0;0;0;0;0;2422;6;"PhD";"Single";"25-34";"High Income";80
910;47;54466;0;0;0;0;1;1;0;0;0;0;1;1;2299;6;"PhD";"Single";"45-54";"Middle Income";76
911;48;62010;0;0;0;0;1;0;1;0;0;0;0;1;2773;7;"PhD";"Married";"45-54";"Upper Middle";92
912;52;35322;0;0;1;0;0;0;0;1;0;0;1;2;2835;7;"Graduation";"Together";"45-54";"Middle Income";94
913;41;7500;0;0;1;0;0;0;1;0;0;0;0;1;2828;7;"Graduation";"Married";"35-44";"Very Low Income";94
914;47;92955;0;0;1;0;0;0;1;0;0;0;0;0;2473;6;"Graduation";"Married";"45-54";"High Income";82
915;39;56337;0;1;0;0;0;0;1;0;0;0;1;1;2618;7;"2n_Cycle";"Married";"35-44";"Middle Income";87
916;72;77142;0;0;1;0;0;0;1;0;0;0;0;0;2555;6;"Graduation";"Married";"65+";"Upper Middle";85
917;39;51111;0;1;0;0;0;0;1;0;0;0;1;1;2169;5;"2n_Cycle";"Married";"35-44";"Middle Income";72
918;59;16860;0;0;1;0;0;0;1;0;0;0;1;1;2814;7;"Graduation";"Married";"55-65";"Low Income";93
919;56;68316;0;1;0;0;0;0;0;1;0;0;0;1;2761;7;"2n_Cycle";"Together";"55-65";"Upper Middle";92
920;47;33471;0;0;1;0;0;0;1;0;0;0;1;0;2784;7;"Graduation";"Married";"45-54";"Middle Income";92
921;34;38508;0;0;1;0;0;0;1;0;0;0;1;0;2490;6;"Graduation";"Married";"25-34";"Middle Income";83
922;46;45894;0;1;0;0;0;0;1;0;0;0;0;2;2281;6;"2n_Cycle";"Married";"45-54";"Middle Income";76
923;50;82072;0;0;0;0;1;0;0;1;0;0;0;0;2521;6;"PhD";"Together";"45-54";"Upper Middle";84
924;33;22434;0;0;1;0;0;0;0;1;0;0;1;0;2660;7;"Graduation";"Together";"25-34";"Low Income";88
925;59;57091;0;0;1;0;0;1;0;0;0;0;0;0;2173;5;"Graduation";"Single";"55-65";"Middle Income";72
926;51;81657;0;0;1;0;0;1;0;0;0;0;0;0;2317;6;"Graduation";"Single";"45-54";"Upper Middle";77
927;36;16269;0;0;0;0;1;1;0;0;0;0;1;0;2462;6;"PhD";"Single";"35-44";"Low Income";82
928;43;41124;0;0;1;0;0;0;1;0;0;0;1;0;2765;7;"Graduation";"Married";"35-44";"Middle Income";92
929;49;74538;0;0;1;0;0;0;0;1;0;0;0;0;2524;6;"Graduation";"Together";"45-54";"Upper Middle";84
930;46;83145;0;0;1;0;0;0;0;1;0;0;0;0;2804;7;"Graduation";"Together";"45-54";"Upper Middle";93
931;57;52278;0;0;0;0;1;0;0;0;0;1;0;1;2679;7;"PhD";"Widow";"55-65";"Middle Income";89
932;66;36930;0;0;0;0;1;0;1;0;0;0;0;1;2567;7;"PhD";"Married";"65+";"Middle Income";85
933;45;49514;0;1;0;0;0;1;0;0;0;0;1;0;2353;6;"2n_Cycle";"Single";"35-44";"Middle Income";78
934;50;78579;0;0;0;1;0;0;0;0;1;0;0;0;2713;7;"Masters";"Divorced";"45-54";"Upper Middle";90
935;28;83528;0;0;1;0;0;1;0;0;0;0;0;0;2218;6;"Graduation";"Single";"25-34";"Upper Middle";73
936;46;34596;0;0;0;0;1;0;1;0;0;0;1;0;2601;7;"PhD";"Married";"45-54";"Middle Income";86
937;49;91700;0;0;1;0;0;1;0;0;0;0;0;0;2687;7;"Graduation";"Single";"45-54";"High Income";89
938;50;53187;0;0;1;0;0;0;0;1;0;0;1;0;2405;6;"Graduation";"Together";"45-54";"Middle Income";80
939;24;14421;1;0;0;0;0;0;1;0;0;0;0;0;2291;6;"Basic";"Married";"Below 25";"Low Income";76
940;48;30467;0;0;1;0;0;0;1;0;0;0;1;0;2261;6;"Graduation";"Married";"45-54";"Middle Income";75
941;66;36130;0;0;1;0;0;1;0;0;0;0;0;1;2671;7;"Graduation";"Single";"65+";"Middle Income";89
942;61;78353;0;1;0;0;0;0;0;0;1;0;0;1;2598;7;"2n_Cycle";"Divorced";"55-65";"Upper Middle";86
943;49;71819;0;0;1;0;0;0;0;1;0;0;0;1;2464;6;"Graduation";"Together";"45-54";"Upper Middle";82
944;67;65569;0;0;0;1;0;0;1;0;0;0;0;1;2760;7;"Masters";"Married";"65+";"Upper Middle";92
945;55;42720;0;0;1;0;0;1;0;0;0;0;1;1;2590;7;"Graduation";"Single";"45-54";"Middle Income";86
946;60;54197;0;0;0;1;0;0;1;0;0;0;0;1;2246;6;"Masters";"Married";"55-65";"Middle Income";74
947;51;67369;0;0;0;1;0;0;0;0;0;1;0;1;2748;7;"Masters";"Widow";"45-54";"Upper Middle";91
948;48;35641;0;0;0;1;0;0;1;0;0;0;1;0;2509;6;"Masters";"Married";"45-54";"Middle Income";83
949;47;57906;0;0;0;0;1;0;0;1;0;0;0;1;2542;6;"PhD";"Together";"45-54";"Middle Income";84
950;40;44010;0;0;1;0;0;0;0;1;0;0;1;0;2783;7;"Graduation";"Together";"35-44";"Middle Income";92
951;51;68695;0;0;1;0;0;0;0;1;0;0;0;0;2163;5;"Graduation";"Together";"45-54";"Upper Middle";72
952;30;74214;0;0;0;0;1;0;1;0;0;0;0;0;2831;7;"PhD";"Married";"25-34";"Upper Middle";94
953;54;43456;0;0;0;1;0;1;0;0;0;0;0;1;2619;7;"Masters";"Single";"45-54";"Middle Income";87
954;47;38961;0;0;0;1;0;0;1;0;0;0;1;0;2340;6;"Masters";"Married";"45-54";"Middle Income";78
955;52;19514;0;0;1;0;0;0;1;0;0;0;1;1;2313;6;"Graduation";"Married";"45-54";"Low Income";77
956;48;33622;0;0;1;0;0;0;1;0;0;0;1;1;2601;7;"Graduation";"Married";"45-54";"Middle Income";86
957;43;31056;0;1;0;0;0;0;1;0;0;0;1;0;2682;7;"2n_Cycle";"Married";"35-44";"Middle Income";89
958;26;95529;0;0;1;0;0;1;0;0;0;0;0;0;2732;7;"Graduation";"Single";"25-34";"High Income";91
959;32;84219;0;0;1;0;0;0;1;0;0;0;0;0;2306;6;"Graduation";"Married";"25-34";"Upper Middle";76
960;66;93404;0;0;1;0;0;0;1;0;0;0;1;2;2577;7;"Graduation";"Married";"65+";"High Income";85
961;55;64176;0;1;0;0;0;0;0;0;1;0;0;1;2854;7;"2n_Cycle";"Divorced";"45-54";"Upper Middle";95
962;48;37760;0;0;0;1;0;0;0;0;1;0;1;0;2481;6;"Masters";"Divorced";"45-54";"Middle Income";82
963;57;23091;0;0;0;0;1;1;0;0;0;0;1;1;2191;5;"PhD";"Single";"55-65";"Low Income";73
964;66;62820;0;0;1;0;0;0;1;0;0;0;0;0;2573;7;"Graduation";"Married";"65+";"Upper Middle";85
965;52;40706;0;0;0;0;1;0;0;1;0;0;2;1;2687;7;"PhD";"Together";"45-54";"Middle Income";89
966;37;33569;0;0;0;0;1;0;1;0;0;0;1;0;2415;6;"PhD";"Married";"35-44";"Middle Income";80
967;48;30023;0;0;1;0;0;0;1;0;0;0;1;0;2256;6;"Graduation";"Married";"45-54";"Middle Income";75
